id,latitude,longitude,type,city,district,road_name,speed_limit,direction,source,confidence_score,timestamp,osm_id,last_updated,status
eds_003334,37.2332567,28.30448,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.421569,10315811703,2025-06-10T09:37:11.237928,active
eds_003336,37.9697573,27.3745618,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.42317,10315814455,2025-06-10T09:37:11.237931,active
eds_003338,37.8733027,27.5917795,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.424768,10315816828,2025-06-10T09:37:11.237935,active
eds_003340,37.355015,28.1579211,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.426356,10315827143,2025-06-10T09:37:11.237939,active
eds_003342,37.8483312,27.7955285,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.427953,10315830163,2025-06-10T09:37:11.237942,active
eds_003344,38.1340609,27.3751672,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.429541,10315834239,2025-06-10T09:37:11.237946,active
eds_003346,40.9781466,27.521739,OHITS,Diger,Unknown,speed_camera,50,,openstreetmap (merged from 6 sources),1.0,1749539725.431126,10570116645,2025-06-10T09:37:11.237949,active
eds_003348,40.9894354,29.1120272,OHITS,Istanbul,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.432705,10573021153,2025-06-10T09:37:11.237953,active
eds_003354,37.183611,28.3716726,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.4335098,10597162985,2025-06-10T09:37:11.237964,active
eds_003356,36.6877508,29.1009005,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.435103,10597178351,2025-06-10T09:37:11.237967,active
eds_003358,37.0206355,30.5144071,OHITS,Antalya,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.436678,10597178574,2025-06-10T09:37:11.237971,active
eds_003360,36.6324437,29.2255857,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.438251,10597178576,2025-06-10T09:37:11.237974,active
eds_003362,41.5721039,41.5719059,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 6 sources),1.0,1749539725.439863,10648644059,2025-06-10T09:37:11.237978,active
eds_003364,41.6369058,41.6134831,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.441483,10657955096,2025-06-10T09:37:11.237986,active
eds_003365,36.9659,28.7083174,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.442268,10697229161,2025-06-10T09:37:11.237988,active
eds_003366,36.6154519,29.1096902,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.443052,10697332833,2025-06-10T09:37:11.237990,active
eds_003367,36.5919411,29.1523318,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.443833,10697344991,2025-06-10T09:37:11.237992,active
eds_003368,36.6071568,29.1508483,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.444617,10697344992,2025-06-10T09:37:11.237993,active
eds_003369,38.4463526,27.1762191,OHITS,Izmir,Unknown,speed_camera,82,,openstreetmap (merged from 12 sources),1.0,1749539725.4454331,10729889717,2025-06-10T09:37:11.237996,active
eds_003372,41.1820263,27.5064276,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.447806,10731830823,2025-06-10T09:37:11.238002,active
eds_003374,40.7737108,29.7648816,OHITS,Diger,Unknown,speed_camera,130,,openstreetmap (merged from 3 sources),1.0,1749539725.448603,10740698495,2025-06-10T09:37:11.238006,active
eds_003375,40.7750124,29.7586753,OHITS,Diger,Unknown,speed_camera,130,,openstreetmap (merged from 3 sources),1.0,1749539725.449384,10740698496,2025-06-10T09:37:11.238008,active
eds_003376,40.8059642,29.4771167,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 6 sources),1.0,1749539725.450167,10743135010,2025-06-10T09:37:11.238010,active
eds_003378,40.7829359,29.5139078,OHITS,Diger,Unknown,speed_camera,50,,openstreetmap (merged from 6 sources),1.0,1749539725.451714,10743857375,2025-06-10T09:37:11.238013,active
eds_003380,40.7769445,29.5181144,OHITS,Diger,Unknown,speed_camera,140,,openstreetmap (merged from 3 sources),1.0,1749539725.453254,10743920050,2025-06-10T09:37:11.238017,active
eds_003381,39.9182608,29.9985829,OHITS,Eskisehir,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.454038,10806740389,2025-06-10T09:37:11.238019,active
eds_003382,40.9817676,27.4866978,OHITS,Diger,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.454828,10827045528,2025-06-10T09:37:11.238020,active
eds_003383,41.3297854,27.9850797,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.455632,10866610057,2025-06-10T09:37:11.238022,active
eds_003385,41.0306079,28.9240472,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.457197,10876630161,2025-06-10T09:37:11.238026,active
eds_003386,41.1152096,29.0251069,OHITS,Istanbul,Unknown,speed_camera,30,,openstreetmap (merged from 6 sources),1.0,1749539725.457984,10888045956,2025-06-10T09:37:11.238028,active
eds_003391,41.6876409,26.5889355,OHITS,Diger,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.45956,10915191121,2025-06-10T09:37:11.238037,active
eds_003406,36.8489705,42.931691,OHITS,Diger,Unknown,speed_camera,80,,openstreetmap (merged from 3 sources),1.0,1749539725.461958,10962495196,2025-06-10T09:37:11.238066,active
eds_003407,36.897529,42.803643,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 6 sources),1.0,1749539725.4627461,10962495197,2025-06-10T09:37:11.238068,active
eds_003409,41.7443808,27.2396097,OHITS,Diger,Unknown,speed_camera,50,,openstreetmap (merged from 6 sources),1.0,1749539725.464349,10979327248,2025-06-10T09:37:11.238072,active
eds_003411,41.8341875,41.7773604,OHITS,Diger,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.465943,10982425233,2025-06-10T09:37:11.238075,active
eds_003412,41.0894795,29.0931878,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.4667149,11016263825,2025-06-10T09:37:11.238077,active
eds_003414,41.0249735,37.5224196,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.468323,11088864943,2025-06-10T09:37:11.238081,active
eds_003416,40.1887988,44.5155304,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.469131,11127595751,2025-06-10T09:37:11.238084,active
eds_003429,41.0696204,29.0148721,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.470701,11151482943,2025-06-10T09:37:11.238109,active
eds_003433,41.0637936,28.9542912,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.472279,11160412382,2025-06-10T09:37:11.238116,active
eds_003434,40.7688326,29.8363147,OHITS,Sakarya,Unknown,speed_camera,120,,openstreetmap (merged from 3 sources),1.0,1749539725.473056,11161566511,2025-06-10T09:37:11.238118,active
eds_003435,40.7618514,29.9357136,OHITS,Sakarya,Unknown,speed_camera,80,,openstreetmap (merged from 3 sources),1.0,1749539725.4738402,11161566512,2025-06-10T09:37:11.238120,active
eds_003437,41.6483332,41.6379134,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.475414,11181276812,2025-06-10T09:37:11.238124,active
eds_003438,41.065197,28.9776081,OHITS,Istanbul,Unknown,speed_camera,70,,openstreetmap (merged from 9 sources),1.0,1749539725.476186,11183802063,2025-06-10T09:37:11.238125,active
eds_003441,41.0127203,28.9213179,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 6 sources),1.0,1749539725.478546,11215565472,2025-06-10T09:37:11.238131,active
eds_003443,41.1594685,29.0425702,OHITS,Istanbul,Unknown,speed_camera,70,,openstreetmap (merged from 3 sources),1.0,1749539725.480174,11228055094,2025-06-10T09:37:11.238138,active
eds_003444,40.8954388,29.5118421,OHITS,Istanbul,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.480921,11256475985,2025-06-10T09:37:11.238140,active
eds_003445,36.1429211,44.0202216,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 4 sources),1.0,1749539725.481687,11278036121,2025-06-10T09:37:11.238142,active
eds_003447,37.188843,42.9580875,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 3 sources),1.0,1749539725.483237,11278063982,2025-06-10T09:37:11.238146,active
eds_003448,37.1817186,42.8936942,OHITS,Diger,Unknown,speed_camera,80,,openstreetmap (merged from 3 sources),1.0,1749539725.4839969,11278067793,2025-06-10T09:37:11.238148,active
eds_003449,41.0670231,29.0068721,OHITS,Istanbul,Unknown,speed_camera,80,,openstreetmap (merged from 3 sources),1.0,1749539725.4847429,11280510108,2025-06-10T09:37:11.238150,active
eds_003450,41.060423,28.8430417,OHITS,Istanbul,Unknown,speed_camera,80,,openstreetmap (merged from 4 sources),1.0,1749539725.485483,11302356149,2025-06-10T09:37:11.238152,active
eds_003451,41.0593315,28.8104901,OHITS,Istanbul,Unknown,speed_camera,70,,openstreetmap (merged from 3 sources),1.0,1749539725.486242,11307618018,2025-06-10T09:37:11.238154,active
eds_003454,37.1673645,42.6852621,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 6 sources),1.0,1749539725.488559,11348413285,2025-06-10T09:37:11.238159,active
eds_003455,37.1355692,42.6842446,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 4 sources),1.0,1749539725.4893298,11348446082,2025-06-10T09:37:11.238161,active
eds_003457,37.1807859,42.8831857,OHITS,Diger,Unknown,speed_camera,80,,openstreetmap (merged from 3 sources),1.0,1749539725.490873,11348487233,2025-06-10T09:37:11.238165,active
eds_003459,41.0459063,28.46949,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.491643,11359983735,2025-06-10T09:37:11.238168,active
eds_003460,37.861843,32.5470768,OHITS,Konya,Unknown,speed_camera,70,,openstreetmap (merged from 6 sources),1.0,1749539725.492418,11365297168,2025-06-10T09:37:11.238170,active
eds_003461,41.0056386,28.6803412,OHITS,Istanbul,Unknown,speed_camera,80,,openstreetmap (merged from 3 sources),1.0,1749539725.4931772,11367170877,2025-06-10T09:37:11.238172,active
eds_003462,37.7903418,29.0852638,OHITS,Denizli,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.493964,11377655782,2025-06-10T09:37:11.238174,active
eds_003464,37.8064554,29.0715961,OHITS,Denizli,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.495494,11377655784,2025-06-10T09:37:11.238177,active
eds_003466,35.8278522,44.1001924,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.4970639,11381116626,2025-06-10T09:37:11.238181,active
eds_003467,35.9512757,44.067138,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.497853,11381137668,2025-06-10T09:37:11.238182,active
eds_003468,35.8704118,44.0834781,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.498637,11381154815,2025-06-10T09:37:11.238184,active
eds_003469,36.0184289,44.037646,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.4994361,11381158905,2025-06-10T09:37:11.238186,active
eds_003470,36.0555605,44.036226,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.5002398,11381160096,2025-06-10T09:37:11.238187,active
eds_003471,35.9861102,44.048074,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.501035,11381170337,2025-06-10T09:37:11.238189,active
eds_003472,36.0896924,44.0240298,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.501833,11381175810,2025-06-10T09:37:11.238191,active
eds_003473,37.7504619,29.0811809,OHITS,Denizli,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.5025868,11391840525,2025-06-10T09:37:11.238193,active
eds_003475,37.7521189,29.0593599,OHITS,Denizli,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.5041459,11391840527,2025-06-10T09:37:11.238196,active
eds_003477,37.8212098,29.0493327,OHITS,Denizli,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.505697,11391862869,2025-06-10T09:37:11.238200,active
eds_003480,36.8572789,42.9669955,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 6 sources),1.0,1749539725.508045,11466652819,2025-06-10T09:37:11.238206,active
eds_003482,36.8613448,42.9769644,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 6 sources),1.0,1749539725.50962,11466652821,2025-06-10T09:37:11.238210,active
eds_003484,36.8494885,43.0460856,OHITS,Diger,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.511211,11466652823,2025-06-10T09:37:11.238214,active
eds_003487,36.8365716,43.0824,OHITS,Diger,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.51359,11466652826,2025-06-10T09:37:11.238219,active
eds_003489,36.8689363,42.9426571,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 6 sources),1.0,1749539725.5151758,11466652828,2025-06-10T09:37:11.238223,active
eds_003493,41.0007304,28.8070539,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.516747,11575207988,2025-06-10T09:37:11.238230,active
eds_003496,40.7635979,29.8474496,OHITS,Sakarya,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.5190651,11580453302,2025-06-10T09:37:11.238236,active
eds_003497,41.0751522,28.5131864,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 6 sources),1.0,1749539725.519846,11592281050,2025-06-10T09:37:11.238238,active
eds_003502,41.0214119,37.5403879,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.522996,11703524034,2025-06-10T09:37:11.238248,active
eds_003509,41.2807872,28.0024356,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.5252979,11860626615,2025-06-10T09:37:11.238261,active
eds_003512,40.9754037,28.8685788,OHITS,Istanbul,Unknown,speed_camera,80,,openstreetmap (merged from 3 sources),1.0,1749539725.526856,11892263164,2025-06-10T09:37:11.238267,active
eds_003513,42.106184,43.0521254,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.5276191,11916893969,2025-06-10T09:37:11.238269,active
eds_003514,36.8487707,42.9387699,OHITS,Diger,Unknown,speed_camera,80,,openstreetmap (merged from 3 sources),1.0,1749539725.528404,11940083440,2025-06-10T09:37:11.238271,active
eds_003516,37.1575111,42.7116911,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 6 sources),1.0,1749539725.5292091,11949577158,2025-06-10T09:37:11.238275,active
eds_003519,41.2715111,28.013036,OHITS,Diger,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.53161,11949886213,2025-06-10T09:37:11.238280,active
eds_003525,41.6148426,32.3234244,OHITS,Diger,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.533192,12038421254,2025-06-10T09:37:11.238296,active
eds_003528,37.041341,42.6469276,OHITS,Diger,Unknown,speed_camera,80,,openstreetmap (merged from 3 sources),1.0,1749539725.534778,12061898377,2025-06-10T09:37:11.238301,active
eds_003529,37.1328205,42.6774561,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 3 sources),1.0,1749539725.535554,12061898378,2025-06-10T09:37:11.238303,active
eds_003537,40.2730459,44.5991926,OHITS,Diger,Unknown,speed_camera,70,,openstreetmap (merged from 3 sources),1.0,1749539725.537924,12093265523,2025-06-10T09:37:11.238318,active
eds_003538,40.4734308,44.7477722,OHITS,Diger,Unknown,speed_camera,90,,openstreetmap (merged from 3 sources),1.0,1749539725.538707,12093274640,2025-06-10T09:37:11.238320,active
eds_003539,38.0237627,32.5251636,OHITS,Konya,Unknown,speed_camera,82,,openstreetmap (merged from 6 sources),1.0,1749539725.539485,12123644814,2025-06-10T09:37:11.238322,active
eds_003541,37.9996506,32.5769245,OHITS,Konya,Unknown,speed_camera,82,,openstreetmap (merged from 6 sources),1.0,1749539725.541079,12123644834,2025-06-10T09:37:11.238325,active
eds_003543,37.989339,32.5183485,OHITS,Konya,Unknown,speed_camera,82,,openstreetmap (merged from 6 sources),1.0,1749539725.54266,12123644847,2025-06-10T09:37:11.238329,active
eds_003545,37.9629929,32.5145944,OHITS,Konya,Unknown,speed_camera,82,,openstreetmap (merged from 6 sources),1.0,1749539725.5442162,12123644850,2025-06-10T09:37:11.238333,active
eds_003549,37.0671887,37.414573,OHITS,Gaziantep,Unknown,speed_camera,70,,openstreetmap (merged from 3 sources),1.0,1749539725.546551,12149558033,2025-06-10T09:37:11.238340,active
eds_003550,41.8723704,44.7273854,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 3 sources),1.0,1749539725.547369,12165160543,2025-06-10T09:37:11.238342,active
eds_003551,41.6350402,41.6830967,OHITS,Diger,Unknown,speed_camera,90,,openstreetmap (merged from 3 sources),1.0,1749539725.548154,12251144057,2025-06-10T09:37:11.238344,active
eds_003552,41.0623748,28.8325701,OHITS,Istanbul,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.548945,12253794415,2025-06-10T09:37:11.238345,active
eds_003553,40.2767986,28.0509374,OHITS,Diger,Unknown,speed_camera,110,,openstreetmap (merged from 3 sources),1.0,1749539725.5497239,12393596210,2025-06-10T09:37:11.238347,active
eds_003554,40.8555458,31.1661511,OHITS,Diger,Unknown,speed_camera,50,,openstreetmap (merged from 3 sources),1.0,1749539725.550532,12397470568,2025-06-10T09:37:11.238349,active
eds_003555,38.6542689,27.3161051,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.551299,12403575442,2025-06-10T09:37:11.238351,active
eds_003556,38.6130303,27.3775697,OHITS,Izmir,Unknown,speed_camera,80,,openstreetmap (merged from 3 sources),1.0,1749539725.5521011,12403644749,2025-06-10T09:37:11.238353,active
eds_003557,38.6472939,27.27383,OHITS,Izmir,Unknown,speed_camera,110,,openstreetmap (merged from 3 sources),1.0,1749539725.552887,12403644750,2025-06-10T09:37:11.238355,active
eds_003558,38.6457021,27.4434025,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.553689,12403644754,2025-06-10T09:37:11.238356,active
eds_003559,38.6162232,27.1475812,OHITS,Izmir,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.554485,12422249940,2025-06-10T09:37:11.238358,active
eds_003560,36.8550831,42.9484536,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 3 sources),1.0,1749539725.555292,12534098798,2025-06-10T09:37:11.238360,active
eds_003562,40.5284483,44.7668839,OHITS,Diger,Unknown,speed_camera,60,,openstreetmap (merged from 3 sources),1.0,1749539725.5560791,12549694712,2025-06-10T09:37:11.238367,active
eds_003572,39.9299532,33.3971851,OHITS,Ankara,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.562401,12701775701,2025-06-10T09:37:11.238386,active
eds_003574,39.9082338,33.7108441,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.563984,12702193785,2025-06-10T09:37:11.238390,active
eds_003575,39.9147682,33.741662,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.564765,12702193786,2025-06-10T09:37:11.238392,active
eds_003577,39.9115807,33.7278311,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 3 sources),1.0,1749539725.566352,12702193793,2025-06-10T09:37:11.238396,active
eds_003580,36.8591599,42.8594087,OHITS,Diger,Unknown,speed_camera,80,,openstreetmap (merged from 3 sources),1.0,1749539725.5687401,12750327397,2025-06-10T09:37:11.238402,active
eds_003581,37.065461,37.4147862,OHITS,Gaziantep,Unknown,speed_camera,70,,openstreetmap (merged from 3 sources),1.0,1749539725.569546,12755412499,2025-06-10T09:37:11.238404,active
eds_003582,37.0577693,37.4156541,OHITS,Gaziantep,Unknown,speed_camera,70,,openstreetmap (merged from 6 sources),1.0,1749539725.5703309,12755412500,2025-06-10T09:37:11.238406,active
eds_003584,37.1054436,37.3747889,OHITS,Gaziantep,Unknown,speed_camera,70,,openstreetmap (merged from 6 sources),1.0,1749539725.5718899,12755428203,2025-06-10T09:37:11.238409,active
eds_003586,37.0901885,37.3568356,OHITS,Gaziantep,Unknown,speed_camera,70,,openstreetmap (merged from 6 sources),1.0,1749539725.573486,12755428205,2025-06-10T09:37:11.238413,active
eds_003588,37.0514515,37.3345939,OHITS,Gaziantep,Unknown,speed_camera,70,,openstreetmap (merged from 6 sources),1.0,1749539725.575076,12755428208,2025-06-10T09:37:11.238417,active
eds_003590,37.0471964,37.3293895,OHITS,Gaziantep,Unknown,speed_camera,70,,openstreetmap (merged from 6 sources),1.0,1749539725.5766652,12755428210,2025-06-10T09:37:11.238420,active
eds_003592,37.0754899,37.3767949,OHITS,Gaziantep,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.578249,12755428213,2025-06-10T09:37:11.238424,active
eds_003595,36.2348903,44.0121517,OHITS,Diger,Unknown,speed_camera,80,,openstreetmap (merged from 6 sources),1.0,1749539725.580648,12758821550,2025-06-10T09:37:11.238430,active
eds_003597,36.8522614,42.9106455,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 3 sources),1.0,1749539725.582245,12784327128,2025-06-10T09:37:11.238433,active
eds_003598,36.8526296,42.9054157,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 3 sources),1.0,1749539725.583034,12784327129,2025-06-10T09:37:11.238437,active
eds_003599,36.8559805,42.8696179,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 3 sources),1.0,1749539725.58384,12784327130,2025-06-10T09:37:11.238439,active
eds_003600,36.8562074,42.8675649,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 3 sources),1.0,1749539725.5846488,12784327131,2025-06-10T09:37:11.238441,active
eds_003601,36.866516,42.8369007,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 4 sources),1.0,1749539725.5854578,12784327132,2025-06-10T09:37:11.238443,active
eds_003603,36.8804373,42.822049,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 6 sources),1.0,1749539725.58707,12784327134,2025-06-10T09:37:11.238447,active
eds_003605,36.8899023,42.811939,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 6 sources),1.0,1749539725.588671,12784327136,2025-06-10T09:37:11.238450,active
eds_003607,36.916944,42.7793919,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 4 sources),1.0,1749539725.590285,12784327138,2025-06-10T09:37:11.238454,active
eds_003609,36.9417402,42.7397398,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 6 sources),1.0,1749539725.5918772,12784327140,2025-06-10T09:37:11.238461,active
eds_003611,36.9619539,42.7007008,OHITS,Diger,Unknown,speed_camera,100,,openstreetmap (merged from 6 sources),1.0,1749539725.593488,12784327142,2025-06-10T09:37:11.238465,active
eds_003613,38.2558497,32.1608933,OHITS,Diger,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.595084,12785371157,2025-06-10T09:37:11.238469,active
eds_003615,38.2312587,32.2529159,OHITS,Konya,Unknown,speed_camera,,,openstreetmap (merged from 6 sources),1.0,1749539725.5966778,12785371166,2025-06-10T09:37:11.238473,active
eds_003709,38.45977098095458,27.15553110558437,REDLIGHT,Izmir,,Çevre Yolu,50,,synthetic_high_density (merged from 2 sources),0.925,1749539725.597721,,2025-06-10T09:37:11.239782,active
eds_002176,41.0425,28.9784,OHITS,Istanbul,,TEM Otoyolu,120,,community_waze,0.75,1749539724.6446111,,2025-06-10T09:37:05.493197,active
eds_002177,41.0195,28.9347,MOBILE,Istanbul,,E-5 Karayolu,90,,community_waze,0.75,1749539724.644618,,2025-06-10T09:37:05.493202,active
eds_002178,41.0766,29.0566,REDLIGHT,Istanbul,,Fatih Sultan Mehmet Köprüsü,50,,community_waze,0.75,1749539724.6446238,,2025-06-10T09:37:05.493203,active
eds_002179,39.9208,32.8541,OHITS,Ankara,,Eskişehir Yolu,120,,community_waze,0.75,1749539724.644628,,2025-06-10T09:37:05.493204,active
eds_002180,39.939,32.8069,MOBILE,Ankara,,Atatürk Bulvarı,50,,community_waze,0.75,1749539724.644633,,2025-06-10T09:37:05.493204,active
eds_002181,38.3891,27.0891,OHITS,Izmir,,İzmir-Ankara Otoyolu,120,,community_waze,0.75,1749539724.6446369,,2025-06-10T09:37:05.493205,active
eds_002182,38.4192,27.1287,REDLIGHT,Izmir,,Alsancak,50,,community_waze,0.75,1749539724.644642,,2025-06-10T09:37:05.493205,active
eds_003618,41.04555602425451,28.88314961408255,MOBILE,Istanbul,,TEM Otoyolu,60,,synthetic_high_density,0.7250000000000001,1749539725.597473,,2025-06-10T09:37:11.239536,active
eds_003619,41.045645171507665,28.895361682492776,REDLIGHT,Istanbul,,TEM Otoyolu,90,,synthetic_high_density,0.7250000000000001,1749539725.597478,,2025-06-10T09:37:11.239548,active
eds_003620,41.04297259620957,28.923597170365696,MOBILE,Istanbul,,TEM Otoyolu,50,,synthetic_high_density,0.7250000000000001,1749539725.597481,,2025-06-10T09:37:11.239552,active
eds_003621,41.04851560627143,28.942687755436303,OHITS,Istanbul,,TEM Otoyolu,80,,synthetic_high_density,0.7250000000000001,1749539725.597484,,2025-06-10T09:37:11.239555,active
eds_003622,41.04692698770173,28.96453427436623,REDLIGHT,Istanbul,,TEM Otoyolu,80,,synthetic_high_density,0.7250000000000001,1749539725.5974898,,2025-06-10T09:37:11.239557,active
eds_003623,41.05278564394938,28.983206409084804,OHITS,Istanbul,,TEM Otoyolu,60,,synthetic_high_density,0.7250000000000001,1749539725.597493,,2025-06-10T09:37:11.239560,active
eds_003624,41.05014052072161,29.01033472901416,OHITS,Istanbul,,TEM Otoyolu,50,,synthetic_high_density,0.7250000000000001,1749539725.597495,,2025-06-10T09:37:11.239563,active
eds_003625,41.051222584414504,29.027662384529368,MOBILE,Istanbul,,TEM Otoyolu,60,,synthetic_high_density,0.7250000000000001,1749539725.5974982,,2025-06-10T09:37:11.239566,active
eds_003626,41.05779094419927,29.050298657514148,OHITS,Istanbul,,TEM Otoyolu,90,,synthetic_high_density,0.7250000000000001,1749539725.597501,,2025-06-10T09:37:11.239568,active
eds_003627,41.05248906386915,29.06987257656831,MOBILE,Istanbul,,TEM Otoyolu,50,,synthetic_high_density,0.7250000000000001,1749539725.597504,,2025-06-10T09:37:11.239571,active
